session,hand_id,small_blind,big_blind,num_players,actions_preflop,actions_flop,actions_turn,actions_river,flop,turn,river
45b,45b_121_121,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:call","P2:call, P6:call","P2:raise 200, P6:call","P2:call, P6:call, P2:sm, P6:sm",5d Kd Jc,4h,Ah
45b,45b_122_122,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call","P1:raise 150, P2:fold",,8s 6d 6s,5s,
45b,45b_123_123,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 450, P2:fold",,,9h Td 8d,,
45b,45b_124_124,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
45b,45b_125_125,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 250, P2:fold",,,9h As Kc,,
45b,45b_126_126,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:fold",,,,,,
45b,45b_127_127,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
45b,45b_128_128,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 400, P2:raise 1337, P3:fold",,,3h Th Qs,,
45b,45b_129_129,50,100,6,"P3:raise 200, P4:call, P5:fold, P6:call, P1:fold, P2:call","P2:call, P3:call, P4:call, P6:call","P2:raise 750, P3:call, P4:call, P6:call","P2:raise 3500, P3:fold, P4:fold, P6:fold",Jh 2h 7d,5s,4c
45b,45b_130_130,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:raise 800, P1:fold, P2:fold, P5:fold",,,,,,
45b,45b_131_131,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
45b,45b_132_132,50,100,6,"P3:raise 225, P4:fold, P5:call, P6:fold, P1:fold, P2:fold","P3:call, P5:call","P3:call, P5:call","P3:call, P5:call, P3:sm, P5:sm",Jd 5s Kh,Kd,Ad
45b,45b_133_133,50,100,6,"P3:fold, P4:raise 200, P5:call, P6:fold, P1:fold, P2:call","P2:call, P4:call, P5:call","P2:call, P4:raise 500, P5:call, P2:call","P2:call, P4:raise 1450, P5:raise 6500, P2:fold, P4:fold",5h 4s As,Th,Qh
45b,45b_134_134,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:fold",,,,,,
45b,45b_135_135,50,100,6,"P3:fold, P4:raise 200, P5:call, P6:fold, P1:fold, P2:call","P2:call, P4:raise 250, P5:fold, P2:call","P2:call, P4:call","P2:raise 555, P4:fold",Qc 3d 5c,7d,6d
45b,45b_136_136,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 400, P2:fold",,,,,,
45b,45b_137_137,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:call, P3:call","P1:raise 300, P2:fold, P3:call","P1:call, P3:call, P1:sm, P3:sm",8c 7s 6c,9c,Jc
45b,45b_138_138,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:fold",,,,,,
45b,45b_139_139,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:fold",,,,,,
45b,45b_140_140,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:fold",,,,,,
45b,45b_141_141,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
45b,45b_142_142,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:fold",,,,,,
45b,45b_143_143,50,100,6,"P3:fold, P4:raise 225, P5:raise 700, P6:fold, P1:fold, P2:fold, P4:call","P4:call, P5:call","P4:call, P5:call","P4:call, P5:call, P4:sm, P5:sm",As 8h Ks,Jc,Ad
45b,45b_144_144,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 300, P1:fold",,,,,,
45b,45b_145_145,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 250, P2:call","P1:raise 150, P2:call","P1:raise 600, P2:call","P1:raise 1600, P2:call, P1:sm, P2:sm",9d 6d Qc,2d,Kc
45b,45b_146_146,50,100,6,"P3:fold, P4:raise 225, P5:call, P6:fold, P1:fold, P2:fold","P4:call, P5:call","P4:call, P5:call","P4:call, P5:raise 250, P4:call, P5:sm, P4:sm",5d 7h Kh,2d,7s
45b,45b_147_147,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:raise 375, P2:call","P2:call, P6:raise 937, P2:fold",3h Kc Ac,4d,8s
45b,45b_148_148,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
45b,45b_149_149,50,100,6,"P3:raise 200, P4:fold, P5:raise 625, P6:fold, P1:fold, P2:fold, P3:fold",,,,,,
45b,45b_150_150,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:fold",,,,,,
45b,45b_151_151,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
45b,45b_152_152,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 450, P2:fold",,,As Qh 9d,,
45b,45b_153_153,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:raise 850, P2:fold, P5:fold",,,,,,
45b,45b_154_154,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
45b,45b_155_155,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 400, P1:fold",,,,,,
45b,45b_156_156,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:call, P1:fold, P2:fold","P5:raise 175, P6:call","P5:raise 655, P6:fold",,2h Jc Qd,4c,
45b,45b_157_157,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:raise 1000, P2:fold, P4:call","P1:raise 1500, P4:fold",,,2s Qh Tc,,
45b,45b_158_158,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_0_0,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:raise 250, P2:call","P2:call, P5:call","P2:raise 500, P5:call, P2:sm, P5:sm",7c 9d 3h,3c,5c
50,50_1_1,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_2_2,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_3_3,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:raise 350, P1:fold",,,,,,
50,50_4_4,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_5_5,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_6_6,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 135, P2:fold",,,3d As Jc,,
50,50_7_7,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:raise 650, P1:fold, P2:fold, P5:call","P5:call, P6:call","P5:call, P6:call","P5:call, P6:call, P5:sm, P6:sm",Td 6d Ad,Qc,8h
50,50_8_8,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:raise 375, P2:fold",,6d Ac 5s,7h,
50,50_9_9,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
50,50_10_10,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:call, P1:fold, P2:fold","P5:call, P6:call","P5:call, P6:raise 650, P5:fold",,As 4c 2d,7h,
50,50_11_11,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:fold",,,,,,
50,50_12_12,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:call","P2:call, P6:raise 225, P2:call","P2:call, P6:call","P2:raise 450, P6:fold",2h Ad 2c,6c,4d
50,50_13_13,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 150, P2:fold",,,4h Th Tc,,
50,50_14_14,50,100,6,"P3:raise 225, P4:fold, P5:raise 700, P6:fold, P1:fold, P2:fold, P3:call","P3:call, P5:raise 555, P3:call","P3:call, P5:call","P3:raise 1675, P5:call, P3:sm, P5:sm",Jh 8c 8d,2h,2d
50,50_15_15,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:fold",,,7c Kh 3s,,
50,50_16_16,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:call, P2:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",Qh 2s 3c,Jd,Jc
50,50_17_17,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:fold",,,,,,
50,50_18_18,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
50,50_19_19,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:fold",,,,,,
50,50_20_20,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:fold",,,,,,
50,50_21_21,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_22_22,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:raise 800, P1:fold, P2:fold, P5:fold",,,,,,
50,50_23_23,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_24_24,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:call","P2:call, P6:raise 225, P2:fold",,,Qd Tc Td,,
50,50_25_25,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:fold",,,,,,
50,50_26_26,50,100,6,"P3:fold, P4:fold, P5:raise 233, P6:call, P1:fold, P2:fold","P5:call, P6:call","P5:raise 888, P6:fold",,Jd 9d Qd,2c,
50,50_27_27,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_28_28,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:call","P2:call, P6:raise 150, P2:call","P2:call, P6:call","P2:call, P6:call, P2:sm, P6:sm",3h Ac Jc,5c,2c
50,50_29_29,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 275, P2:call","P1:raise 550, P2:call","P1:call, P2:raise 877, P1:call","P1:call, P2:raise 1445, P1:raise 6165, P2:fold",3d Kd 6d,7c,Qh
50,50_30_30,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 350, P2:fold",,,,,,
50,50_31_31,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 135, P2:call","P2:call, P3:call","P2:call, P3:raise 360, P2:fold",Ad Qh 2c,As,9c
50,50_32_32,50,100,6,"P3:fold, P4:fold, P5:raise 245, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:raise 270, P5:fold",,5h 8s 7c,2s,
50,50_33_33,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
50,50_34_34,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:call, P2:call","P1:raise 300, P2:raise 900, P1:call","P1:call, P2:raise 1200, P1:raise 4200, P2:fold",3h 3c 6d,5h,3s
50,50_35_35,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:raise 1300, P6:call","P2:call, P6:raise 875, P2:call","P2:call, P6:raise 1450, P2:fold",,5h 7c Jc,7h,
50,50_36_36,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 1100, P2:fold, P6:call","P1:raise 725, P6:fold",,,9d Kh Ac,,
50,50_37_37,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_38_38,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 1050, P2:fold, P6:call","P1:call, P6:raise 800, P1:call","P1:call, P6:call","P1:raise 2500, P6:fold",Qd 8h 4c,Ts,4s
50,50_39_39,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:call, P2:raise 450, P1:call","P1:call, P2:raise 2000, P1:fold",,9d Qd 7c,2s,
50,50_40_40,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_41_41,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 275, P2:call","P2:call, P4:call","P2:call, P4:raise 750, P2:fold",2c 9c 4s,Qd,Td
50,50_42_42,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:call, P1:fold, P2:call","P2:call, P5:call, P6:raise 725, P2:fold, P5:fold",,,8d Kh 4d,,
50,50_43_43,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:call","P2:call, P5:call, P2:sm, P5:sm",9s Qd 2d,Ad,5c
50,50_44_44,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:raise 1050, P2:fold, P6:call","P1:call, P6:raise 1400, P1:fold",,,4s 5h 7c,,
50,50_45_45,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_46_46,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_47_47,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:raise 1300, P6:fold",,,,,,
50,50_48_48,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:raise 875, P4:fold",,,,,,
50,50_49_49,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:call, P2:call","P1:call, P2:call, P5:call","P1:call, P2:call, P5:call","P1:call, P2:call, P5:raise 337, P1:fold, P2:fold",Kc Kh 2s,3s,Qd
50,50_50_50,50,100,6,"P3:fold, P4:fold, P5:raise 234, P6:fold, P1:fold, P2:raise 1300, P5:fold",,,,,,
50,50_51_51,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:raise 750, P1:fold, P2:fold, P5:fold",,,,,,
50,50_52_52,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:raise 950, P2:fold, P6:call","P1:raise 500, P6:fold",,,2c 7h 2d,,
50,50_53_53,50,100,6,"P3:fold, P4:raise 250, P5:raise 800, P6:fold, P1:fold, P2:fold, P4:fold",,,,,,
50,50_54_54,50,100,6,"P3:fold, P4:raise 200, P5:raise 625, P6:fold, P1:fold, P2:fold, P4:call","P4:call, P5:raise 475, P4:raise 1200, P5:call","P4:call, P5:call","P4:raise 8175, P5:fold",5d 3s 3c,7c,4h
50,50_55_55,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_56_56,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_57_57,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_58_58,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:fold",,,,,,
50,50_59_59,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_60_60,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_61_61,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 234, P1:raise 802, P2:fold, P6:call","P1:call, P6:raise 675, P1:fold",,,9d 7h Ts,,
50,50_62_62,50,100,6,"P3:fold, P4:fold, P5:raise 234, P6:fold, P1:fold, P2:fold",,,,,,
50,50_63_63,50,100,6,"P3:fold, P4:raise 243, P5:raise 720, P6:fold, P1:fold, P2:fold, P4:call","P4:call, P5:raise 1200, P4:fold",,,7c 6d Jc,,
50,50_64_64,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:raise 1050, P2:fold, P5:raise 2675, P1:raise 10000, P5:fold",,,,,,
50,50_65_65,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:raise 1300, P6:fold",,,,,,
50,50_66_66,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_67_67,50,100,6,"P3:fold, P4:fold, P5:raise 287, P6:fold, P1:fold, P2:fold",,,,,,
50,50_68_68,50,100,6,"P3:fold, P4:fold, P5:raise 232, P6:fold, P1:fold, P2:call","P2:call, P5:raise 150, P2:call","P2:call, P5:call","P2:call, P5:call, P2:sm, P5:sm",Qh 2s 5h,3h,7h
50,50_69_69,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:raise 1150, P2:fold, P5:fold",,,,,,
50,50_70_70,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:call","P2:call, P6:raise 150, P2:call","P2:call, P6:raise 630, P2:call","P2:call, P6:call, P2:sm, P6:sm",3h 9d 9c,Tc,Jh
50,50_71_71,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:call","P2:call, P6:raise 312, P2:raise 999, P6:call","P2:call, P6:call","P2:raise 999, P6:call, P2:sm, P6:sm",2h Jc 5c,Qs,2c
50,50_72_72,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_73_73,50,100,6,"P3:fold, P4:fold, P5:raise 287, P6:fold, P1:fold, P2:fold",,,,,,
50,50_74_74,50,100,6,"P3:fold, P4:raise 225, P5:raise 650, P6:fold, P1:fold, P2:fold, P4:call","P4:call, P5:raise 555, P4:call","P4:call, P5:raise 1325, P4:call","P4:call, P5:call, P4:sm, P5:sm",4h 4c 7s,As,9d
50,50_75_75,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:call, P1:fold, P2:fold","P3:call, P6:raise 400, P3:call","P3:call, P6:raise 1000, P3:call","P3:call, P6:raise 2000, P3:call, P6:sm, P3:sm",9s As Jc,8c,2d
50,50_76_76,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 375, P2:fold",,,6h 9h 3c,,
50,50_77_77,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:raise 700, P3:fold",,5d Td 4s,9c,
50,50_78_78,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:fold",,,,,,
50,50_79_79,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_80_80,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:raise 810, P5:fold",,8c 2d 6s,5s,
50,50_81_81,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:raise 375, P2:call","P2:raise 350, P5:call","P2:call, P5:call, P2:sm, P5:sm",2h 5d 6c,6h,Kh
50,50_82_82,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:call, P3:call","P2:raise 225, P3:call, P2:sm, P3:sm",Th 6d 9s,4c,Kh
50,50_83_83,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:raise 100, P1:call","P1:call, P2:raise 100, P1:call","P1:call, P2:call, P1:sm, P2:sm",3c 3h Jc,2s,Qh
50,50_84_84,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 200, P1:fold, P2:call","P2:call, P6:raise 450, P2:call","P2:call, P6:raise 2025, P2:fold",,Ks 9h 5s,8h,
50,50_85_85,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_86_86,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:call","P2:call, P4:call","P2:call, P4:call, P2:sm, P4:sm",Ts 2c 8d,Jc,5c
50,50_87_87,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:fold",,,,,,
50,50_88_88,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:raise 1050, P2:fold, P5:fold",,,,,,
50,50_89_89,50,100,6,"P3:fold, P4:raise 250, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P4:call","P1:call, P4:raise 600, P1:call","P1:call, P4:raise 1200, P1:fold",Kd Jc 9d,5s,8s
50,50_90_90,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50,50_91_91,50,100,6,"P3:raise 200, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:raise 135, P2:call","P2:call, P3:raise 720, P2:fold",,2s Ah 3c,7s,
50,50_92_92,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:raise 250, P2:fold",,,Tc 6h 4s,,
50,50_93_93,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:call, P2:fold","P1:call, P3:call","P1:call, P3:raise 137, P1:fold",,Qs Jd 2c,Kd,
50,50_94_94,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:raise 300, P2:call","P1:raise 300, P2:fold",,,Ad 3h Js,,
50,50_95_95,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:fold",,,,,,
50,50_96_96,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:fold",,,,,,
50,50_97_97,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 244, P1:fold, P2:call","P2:call, P6:raise 175, P2:fold",,,2c Ts As,,
50,50_98_98,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50,50_99_99,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:fold, P2:call","P2:call, P6:raise 250, P2:fold",,,3h Js Kc,,
50,50_100_100,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:raise 850, P6:call","P2:raise 437, P6:fold",,,Jh Kd 6s,,
50,50_101_101,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:call, P2:call","P1:call, P2:call, P6:call","P1:call, P2:call, P6:call","P1:call, P2:call, P6:raise 430, P1:fold, P2:fold",Qc Ks 8d,7c,9d
50b,50b_102_102,50,100,6,"P3:fold, P4:raise 200, P5:raise 625, P6:fold, P1:fold, P2:fold, P4:fold",,,,,,
50b,50b_103_103,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 223, P1:fold, P2:call","P2:call, P6:call","P2:call, P6:call","P2:call, P6:call, P2:sm, P6:sm",Ad 3d 9d,2h,Ah
50b,50b_104_104,50,100,6,"P3:fold, P4:raise 250, P5:raise 800, P6:fold, P1:fold, P2:fold, P4:raise 2380, P5:fold",,,,,,
50b,50b_105_105,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P3:call","P2:call, P3:call","P2:raise 375, P3:fold",Ks 8s 4c,Qs,Kd
50b,50b_106_106,50,100,6,"P3:fold, P4:fold, P5:raise 250, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:call","P2:call, P5:call, P2:sm, P5:sm",9h 4h 9c,Ac,6s
50b,50b_107_107,50,100,6,"P3:fold, P4:fold, P5:raise 200, P6:fold, P1:fold, P2:call","P2:call, P5:call","P2:call, P5:call","P2:raise 898, P5:fold",Jd 8d 8c,8s,5h
50b,50b_108_108,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:raise 250, P2:call","P2:call, P5:call","P2:raise 2000, P5:fold",Kh Qh 3s,Qd,4s
50b,50b_109_109,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:call, P1:raise 1350, P2:fold, P4:fold, P6:call","P1:raise 1125, P6:call","P1:call, P6:raise 1655, P1:call","P1:call, P6:raise 5870, P1:call, P6:sm, P1:sm",4s Qh 3h,Th,6s
50b,50b_110_110,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:call","P2:call, P6:call","P2:raise 625, P6:fold",,9c 6c 2d,5s,
50b,50b_111_111,50,100,6,"P3:raise 200, P4:fold, P5:raise 700, P6:fold, P1:fold, P2:fold, P3:call","P3:call, P5:call","P3:call, P5:raise 1162, P3:fold",,5s Kc 8d,Th,
50b,50b_112_112,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50b,50b_113_113,50,100,6,"P3:raise 225, P4:raise 750, P5:fold, P6:fold, P1:fold, P2:fold, P3:fold",,,,,,
50b,50b_114_114,50,100,6,"P3:fold, P4:raise 200, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 135, P2:call","P2:call, P4:raise 1300, P2:call","P2:call, P4:raise 8365, P2:fold",9c Kh 2d,4h,5d
50b,50b_115_115,50,100,6,"P3:fold, P4:raise 225, P5:fold, P6:fold, P1:fold, P2:fold",,,,,,
50b,50b_116_116,50,100,6,"P3:raise 225, P4:fold, P5:fold, P6:fold, P1:fold, P2:raise 1300, P3:call","P2:raise 668, P3:call","P2:raise 2400, P3:call","P2:call, P3:raise 5632, P2:fold",4s Qh 2d,Jd,Qs
50b,50b_117_117,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 250, P1:call, P2:fold","P1:call, P6:call","P1:raise 600, P6:fold",,3s 8d 8h,4h,
50b,50b_118_118,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:fold",,,,,,
50b,50b_119_119,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 287, P1:fold, P2:fold",,,,,,
50b,50b_120_120,50,100,6,"P3:fold, P4:fold, P5:raise 225, P6:fold, P1:fold, P2:call","P2:call, P5:raise 250, P2:call","P2:call, P5:raise 500, P2:raise 2500, P5:call","P2:call, P5:raise 7025, P2:fold",9d 2c 5d,Qc,5c
50b,50b_121_121,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:call, P2:raise 150, P1:fold",,,Qd 7d Ad,,
50b,50b_122_122,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 225, P1:fold, P2:raise 350, P6:call","P2:call, P6:call","P2:call, P6:call","P2:call, P6:call, P2:sm, P6:sm",4s 5c Tc,As,Qs
50b,50b_123_123,50,100,6,"P3:fold, P4:call, P5:fold, P6:fold, P1:fold, P2:call","P2:call, P4:raise 100, P2:fold",,,Kd 8c Td,,
50b,50b_124_124,50,100,6,"P3:fold, P4:fold, P5:fold, P6:raise 222, P1:fold, P2:call","P2:call, P6:raise 405, P2:fold",,,3h Js 9c,,
50b,50b_125_125,50,100,6,"P3:fold, P4:fold, P5:fold, P6:fold, P1:call, P2:call","P1:raise 100, P2:call","P1:call, P2:call","P1:call, P2:call, P1:sm, P2:sm",8h 4c Ac,4s,5h
