session,hand_id,player,position,hole_cards,starting_stack,finishing_stack,profit
76b,76b_146_146,MrOrange,SB,4s 6h,10000,9950,-50
76b,76b_146_146,Hattori,BB,7c Kc,10000,10275,275
76b,76b_146_146,MrBlue,UTG,5c 6d,10000,10000,0
76b,76b_146_146,Pluribus,MP,Qs 3c,10000,10000,0
76b,76b_146_146,Budd,CO,5h 2d,10000,10000,0
76b,76b_146_146,MrWhite,BTN,As Qc,10000,9775,-225
76b,76b_147_147,Hattori,SB,Kd 2s,10000,9950,-50
76b,76b_147_147,MrBlue,BB,3h 2h,10000,8925,-1075
76b,76b_147_147,Pluribus,UTG,Ad 6c,10000,10000,0
76b,76b_147_147,Budd,MP,9s 8d,10000,10000,0
76b,76b_147_147,MrWhite,CO,Ac Qc,10000,11125,1125
76b,76b_147_147,MrOrange,BTN,5d 8s,10000,10000,0
76b,76b_148_148,MrBlue,SB,5h Ah,10000,10892,892
76b,76b_148_148,Pluribus,BB,Js 9c,10000,9318,-682
76b,76b_148_148,Budd,UTG,4s Kc,10000,10000,0
76b,76b_148_148,MrWhite,MP,7s 8c,10000,10000,0
76b,76b_148_148,MrOrange,CO,Qc Ks,10000,9790,-210
76b,76b_148_148,Hattori,BTN,Qh 5d,10000,10000,0
76b,76b_149_149,Pluribus,SB,3h Ac,10000,9950,-50
76b,76b_149_149,Budd,BB,6s Jh,10000,9900,-100
76b,76b_149_149,MrWhite,UTG,7s Jd,10000,10000,0
76b,76b_149_149,MrOrange,MP,9h 7d,10000,10000,0
76b,76b_149_149,Hattori,CO,Ts Ad,10000,10150,150
76b,76b_149_149,MrBlue,BTN,3d 7h,10000,10000,0
76b,76b_150_150,Budd,SB,3h 2h,10000,9950,-50
76b,76b_150_150,MrWhite,BB,4c Ac,10000,15145,5145
76b,76b_150_150,MrOrange,UTG,Ah 8h,10000,9700,-300
76b,76b_150_150,Hattori,MP,Tc 9c,10000,5205,-4795
76b,76b_150_150,MrBlue,CO,7d Ts,10000,10000,0
76b,76b_150_150,Pluribus,BTN,Js 6c,10000,10000,0
76b,76b_151_151,MrWhite,SB,6c 6h,10000,9950,-50
76b,76b_151_151,MrOrange,BB,Ts Qc,10000,9800,-200
76b,76b_151_151,Hattori,UTG,3c Qs,10000,10000,0
76b,76b_151_151,MrBlue,MP,6s 7c,10000,10000,0
76b,76b_151_151,Pluribus,CO,9c 9d,10000,10250,250
76b,76b_151_151,Budd,BTN,Js 2h,10000,10000,0
76b,76b_152_152,MrOrange,SB,Kh Ts,10000,9600,-400
76b,76b_152_152,Hattori,BB,8d 3d,10000,10400,400
76b,76b_152_152,MrBlue,UTG,Jd Kc,10000,10000,0
76b,76b_152_152,Pluribus,MP,7h 2h,10000,10000,0
76b,76b_152_152,Budd,CO,Js 7s,10000,10000,0
76b,76b_152_152,MrWhite,BTN,4d Ks,10000,10000,0
76b,76b_153_153,Hattori,SB,Kc 4d,10000,9900,-100
76b,76b_153_153,MrBlue,BB,Ac Tc,10000,10100,100
76b,76b_153_153,Pluribus,UTG,6s Jd,10000,10000,0
76b,76b_153_153,Budd,MP,Qd 9c,10000,10000,0
76b,76b_153_153,MrWhite,CO,7s 3h,10000,10000,0
76b,76b_153_153,MrOrange,BTN,2d 3s,10000,10000,0
76b,76b_154_154,MrBlue,SB,9c 2s,10000,9950,-50
76b,76b_154_154,Pluribus,BB,2c Jh,10000,9900,-100
76b,76b_154_154,Budd,UTG,Kc Qs,10000,10150,150
76b,76b_154_154,MrWhite,MP,3h 3d,10000,10000,0
76b,76b_154_154,MrOrange,CO,5h Kd,10000,10000,0
76b,76b_154_154,Hattori,BTN,3s 7c,10000,10000,0
76b,76b_155_155,Pluribus,SB,5h 6h,10000,10325,325
76b,76b_155_155,Budd,BB,3d 2c,10000,9900,-100
76b,76b_155_155,MrWhite,UTG,5d Jh,10000,10000,0
76b,76b_155_155,MrOrange,MP,Ad 5c,10000,10000,0
76b,76b_155_155,Hattori,CO,4h Kc,10000,10000,0
76b,76b_155_155,MrBlue,BTN,9s Jd,10000,9775,-225
76b,76b_156_156,Budd,SB,9h 3c,10000,9950,-50
76b,76b_156_156,MrWhite,BB,Th 6d,10000,10587,587
76b,76b_156_156,MrOrange,UTG,2c 8h,10000,10000,0
76b,76b_156_156,Hattori,MP,Ts Td,10000,9463,-537
76b,76b_156_156,MrBlue,CO,6h 7s,10000,10000,0
76b,76b_156_156,Pluribus,BTN,Kd 3d,10000,10000,0
76b,76b_157_157,MrWhite,SB,Kh 6h,10000,9950,-50
76b,76b_157_157,MrOrange,BB,4s Js,10000,9750,-250
76b,76b_157_157,Hattori,UTG,Qh 6d,10000,10000,0
76b,76b_157_157,MrBlue,MP,2d 7c,10000,10000,0
76b,76b_157_157,Pluribus,CO,9d 2c,10000,10000,0
76b,76b_157_157,Budd,BTN,Jc Qc,10000,10300,300
76b,76b_158_158,MrOrange,SB,Ac Jc,10000,10300,300
76b,76b_158_158,Hattori,BB,9c 8h,10000,9900,-100
76b,76b_158_158,MrBlue,UTG,9h 7s,10000,10000,0
76b,76b_158_158,Pluribus,MP,Jh Td,10000,9800,-200
76b,76b_158_158,Budd,CO,7c Qs,10000,10000,0
76b,76b_158_158,MrWhite,BTN,4d Qh,10000,10000,0
76b,76b_159_159,Hattori,SB,6s 4c,10000,9950,-50
76b,76b_159_159,MrBlue,BB,Js Ac,10000,10275,275
76b,76b_159_159,Pluribus,UTG,Ks 6d,10000,10000,0
76b,76b_159_159,Budd,MP,5d 9s,10000,10000,0
76b,76b_159_159,MrWhite,CO,4s As,10000,9775,-225
76b,76b_159_159,MrOrange,BTN,7c Th,10000,10000,0
76b,76b_160_160,MrBlue,SB,Ah 4h,10000,10000,0
76b,76b_160_160,Pluribus,BB,7s Ad,10000,10000,0
76b,76b_160_160,Budd,UTG,Td 2c,10000,10000,0
76b,76b_160_160,MrWhite,MP,8d 9c,10000,10000,0
76b,76b_160_160,MrOrange,CO,Th 2s,10000,10000,0
76b,76b_160_160,Hattori,BTN,4d Jh,10000,10000,0
76b,76b_161_161,Pluribus,SB,Kh 3d,10000,9950,-50
76b,76b_161_161,Budd,BB,9c 5s,10000,9900,-100
76b,76b_161_161,MrWhite,UTG,Kc 8d,10000,10000,0
76b,76b_161_161,MrOrange,MP,Jd Ad,10000,10150,150
76b,76b_161_161,Hattori,CO,As 2s,10000,10000,0
76b,76b_161_161,MrBlue,BTN,Qc 5c,10000,10000,0
76b,76b_162_162,Budd,SB,3d 5c,10000,9950,-50
76b,76b_162_162,MrWhite,BB,Js Qs,10000,9775,-225
76b,76b_162_162,MrOrange,UTG,3h 6c,10000,10000,0
76b,76b_162_162,Hattori,MP,8c 2s,10000,10000,0
76b,76b_162_162,MrBlue,CO,Jc Ad,10000,10275,275
76b,76b_162_162,Pluribus,BTN,2c Qc,10000,10000,0
76b,76b_163_163,MrWhite,SB,2d Kd,10000,9950,-50
76b,76b_163_163,MrOrange,BB,8d 6s,10000,9900,-100
76b,76b_163_163,Hattori,UTG,5d As,10000,10000,0
76b,76b_163_163,MrBlue,MP,Kc 8c,10000,10000,0
76b,76b_163_163,Pluribus,CO,Jh Ks,10000,10150,150
76b,76b_163_163,Budd,BTN,3c 7c,10000,10000,0
76b,76b_164_164,MrOrange,SB,2h Ah,10000,9950,-50
76b,76b_164_164,Hattori,BB,7d Qc,10000,9900,-100
76b,76b_164_164,MrBlue,UTG,9c Ac,10000,10150,150
76b,76b_164_164,Pluribus,MP,6d 4h,10000,10000,0
76b,76b_164_164,Budd,CO,8h 2s,10000,10000,0
76b,76b_164_164,MrWhite,BTN,Ts 9d,10000,10000,0
76b,76b_165_165,Hattori,SB,6h As,10000,9950,-50
76b,76b_165_165,MrBlue,BB,Qs 4d,10000,9900,-100
76b,76b_165_165,Pluribus,UTG,3d 5h,10000,10000,0
76b,76b_165_165,Budd,MP,2c 9s,10000,10000,0
76b,76b_165_165,MrWhite,CO,7c Ac,10000,10150,150
76b,76b_165_165,MrOrange,BTN,Kh Jc,10000,10000,0
76b,76b_166_166,MrBlue,SB,Kh 3c,10000,9950,-50
76b,76b_166_166,Pluribus,BB,Qd 5c,10000,9900,-100
76b,76b_166_166,Budd,UTG,Jh 5d,10000,10000,0
76b,76b_166_166,MrWhite,MP,Ad As,10000,10150,150
76b,76b_166_166,MrOrange,CO,5s Js,10000,10000,0
76b,76b_166_166,Hattori,BTN,4s Qc,10000,10000,0
76b,76b_167_167,Pluribus,SB,9h Ad,10000,9950,-50
76b,76b_167_167,Budd,BB,3h Jd,10000,9900,-100
76b,76b_167_167,MrWhite,UTG,5d Ac,10000,10000,0
76b,76b_167_167,MrOrange,MP,4c 4h,10000,10150,150
76b,76b_167_167,Hattori,CO,6d 7s,10000,10000,0
76b,76b_167_167,MrBlue,BTN,5h 8s,10000,10000,0
76b,76b_168_168,Budd,SB,3d Jd,10000,9950,-50
76b,76b_168_168,MrWhite,BB,6h Jc,10000,9900,-100
76b,76b_168_168,MrOrange,UTG,9c 5s,10000,10000,0
76b,76b_168_168,Hattori,MP,6s 7c,10000,10000,0
76b,76b_168_168,MrBlue,CO,6d 9d,10000,10675,675
76b,76b_168_168,Pluribus,BTN,4c 4d,10000,9475,-525
76b,76b_169_169,MrWhite,SB,5d 7d,10000,9950,-50
76b,76b_169_169,MrOrange,BB,8s Jc,10000,10050,50
76b,76b_169_169,Hattori,UTG,6c 7h,10000,10000,0
76b,76b_169_169,MrBlue,MP,4d Jd,10000,10000,0
76b,76b_169_169,Pluribus,CO,7s Jh,10000,10000,0
76b,76b_169_169,Budd,BTN,9c 6h,10000,10000,0
76b,76b_170_170,MrOrange,SB,Kh 4d,10000,9950,-50
76b,76b_170_170,Hattori,BB,5c 5d,10000,10050,50
76b,76b_170_170,MrBlue,UTG,2s Qh,10000,10000,0
76b,76b_170_170,Pluribus,MP,2h 6h,10000,10000,0
76b,76b_170_170,Budd,CO,8h Kc,10000,10000,0
76b,76b_170_170,MrWhite,BTN,4s Js,10000,10000,0
76b,76b_171_171,Hattori,SB,3d 7s,10000,9950,-50
76b,76b_171_171,MrBlue,BB,Qd 6s,10000,9900,-100
76b,76b_171_171,Pluribus,UTG,5h 7h,10000,10000,0
76b,76b_171_171,Budd,MP,3c Ac,10000,9775,-225
76b,76b_171_171,MrWhite,CO,4s 9h,10000,10000,0
76b,76b_171_171,MrOrange,BTN,8d 9d,10000,10375,375
76b,76b_172_172,MrBlue,SB,6d Tc,10000,9950,-50
76b,76b_172_172,Pluribus,BB,5d Kh,10000,10275,275
76b,76b_172_172,Budd,UTG,Jh 2c,10000,10000,0
76b,76b_172_172,MrWhite,MP,Ad 6c,10000,10000,0
76b,76b_172_172,MrOrange,CO,2d Ks,10000,10000,0
76b,76b_172_172,Hattori,BTN,Ah 8d,10000,9775,-225
76b,76b_173_173,Pluribus,SB,Ks Th,10000,9950,-50
76b,76b_173_173,Budd,BB,5s 8h,10000,9900,-100
76b,76b_173_173,MrWhite,UTG,Kc As,10000,10150,150
76b,76b_173_173,MrOrange,MP,Tc Ad,10000,10000,0
76b,76b_173_173,Hattori,CO,Qc 6c,10000,10000,0
76b,76b_173_173,MrBlue,BTN,4h Td,10000,10000,0
76b,76b_174_174,Budd,SB,5c 9h,10000,9950,-50
76b,76b_174_174,MrWhite,BB,2h Th,10000,9900,-100
76b,76b_174_174,MrOrange,UTG,7d Ts,10000,10000,0
76b,76b_174_174,Hattori,MP,4h 5h,10000,10000,0
76b,76b_174_174,MrBlue,CO,6d 9d,10000,9775,-225
76b,76b_174_174,Pluribus,BTN,Js Jd,10000,10375,375
76b,76b_175_175,MrWhite,SB,6c Ts,10000,9950,-50
76b,76b_175_175,MrOrange,BB,Kd 8s,10000,10050,50
76b,76b_175_175,Hattori,UTG,Ah 5s,10000,10000,0
76b,76b_175_175,MrBlue,MP,Qs 5d,10000,10000,0
76b,76b_175_175,Pluribus,CO,2c 3s,10000,10000,0
76b,76b_175_175,Budd,BTN,4d 7d,10000,10000,0
76b,76b_176_176,MrOrange,SB,Ad 7s,10000,10500,500
76b,76b_176_176,Hattori,BB,Ks 2c,10000,9500,-500
76b,76b_176_176,MrBlue,UTG,3c Kc,10000,10000,0
76b,76b_176_176,Pluribus,MP,7c 4h,10000,10000,0
76b,76b_176_176,Budd,CO,2d Ts,10000,10000,0
76b,76b_176_176,MrWhite,BTN,9h 7d,10000,10000,0
76b,76b_177_177,Hattori,SB,7c As,10000,10235,235
76b,76b_177_177,MrBlue,BB,2d Ts,10000,9765,-235
76b,76b_177_177,Pluribus,UTG,8d Js,10000,10000,0
76b,76b_177_177,Budd,MP,Jh 6d,10000,10000,0
76b,76b_177_177,MrWhite,CO,Th 6c,10000,10000,0
76b,76b_177_177,MrOrange,BTN,6s Kh,10000,10000,0
76b,76b_178_178,MrBlue,SB,5h 2h,10000,9950,-50
76b,76b_178_178,Pluribus,BB,Qh 8c,10000,10260,260
76b,76b_178_178,Budd,UTG,6d Ks,10000,10000,0
76b,76b_178_178,MrWhite,MP,3h Jh,10000,10000,0
76b,76b_178_178,MrOrange,CO,9h Ah,10000,9790,-210
76b,76b_178_178,Hattori,BTN,5s 8h,10000,10000,0
76b,76b_179_179,Pluribus,SB,9s 5d,10000,9950,-50
76b,76b_179_179,Budd,BB,2c 4s,10000,9900,-100
76b,76b_179_179,MrWhite,UTG,Qh 6s,10000,10000,0
76b,76b_179_179,MrOrange,MP,7d 5h,10000,10000,0
76b,76b_179_179,Hattori,CO,2h 2d,10000,10150,150
76b,76b_179_179,MrBlue,BTN,5c Qd,10000,10000,0
76b,76b_180_180,Budd,SB,Ad 3s,10000,9700,-300
76b,76b_180_180,MrWhite,BB,Qd 8d,10000,10300,300
76b,76b_180_180,MrOrange,UTG,3h 5c,10000,10000,0
76b,76b_180_180,Hattori,MP,7h 8c,10000,10000,0
76b,76b_180_180,MrBlue,CO,2h 6s,10000,10000,0
76b,76b_180_180,Pluribus,BTN,7c Ks,10000,10000,0
76b,76b_181_181,MrWhite,SB,4s Ah,10000,9950,-50
76b,76b_181_181,MrOrange,BB,Th Ts,10000,10050,50
76b,76b_181_181,Hattori,UTG,5s 3c,10000,10000,0
76b,76b_181_181,MrBlue,MP,5c 7d,10000,10000,0
76b,76b_181_181,Pluribus,CO,Qs 3d,10000,10000,0
76b,76b_181_181,Budd,BTN,2s 3s,10000,10000,0
76b,76b_182_182,MrOrange,SB,8h 2h,10000,9950,-50
76b,76b_182_182,Hattori,BB,6h Qs,10000,9900,-100
76b,76b_182_182,MrBlue,UTG,9s 3c,10000,10000,0
76b,76b_182_182,Pluribus,MP,Ac 6s,10000,10000,0
76b,76b_182_182,Budd,CO,6d 6c,10000,10150,150
76b,76b_182_182,MrWhite,BTN,Ts 4d,10000,10000,0
76b,76b_183_183,Hattori,SB,5s Td,10000,9950,-50
76b,76b_183_183,MrBlue,BB,9s Ts,10000,9300,-700
76b,76b_183_183,Pluribus,UTG,7h 9c,10000,10000,0
76b,76b_183_183,Budd,MP,2c Ks,10000,10000,0
76b,76b_183_183,MrWhite,CO,Jd Ac,10000,9775,-225
76b,76b_183_183,MrOrange,BTN,Qc Qh,10000,10975,975
76b,76b_184_184,MrBlue,SB,Qd Ah,10000,10325,325
76b,76b_184_184,Pluribus,BB,3s Jd,10000,9900,-100
76b,76b_184_184,Budd,UTG,8s 7c,10000,10000,0
76b,76b_184_184,MrWhite,MP,6h 2d,10000,10000,0
76b,76b_184_184,MrOrange,CO,3c 5d,10000,10000,0
76b,76b_184_184,Hattori,BTN,9c Jh,10000,9775,-225
77,77_0_0,Budd,SB,8d 8c,10000,10325,325
77,77_0_0,ORen,BB,Tc 2d,10000,9900,-100
77,77_0_0,MrOrange,UTG,6s 2s,10000,10000,0
77,77_0_0,Hattori,MP,2h Kd,10000,10000,0
77,77_0_0,MrBlue,CO,9d 5s,10000,10000,0
77,77_0_0,Pluribus,BTN,Js Kh,10000,9775,-225
77,77_1_1,ORen,SB,Kd 8c,10000,9950,-50
77,77_1_1,MrOrange,BB,As Ac,10000,10250,250
77,77_1_1,Hattori,UTG,Ts Ad,10000,9800,-200
77,77_1_1,MrBlue,MP,Kh Jh,10000,10000,0
77,77_1_1,Pluribus,CO,4d 3c,10000,10000,0
77,77_1_1,Budd,BTN,8d 2h,10000,10000,0
77,77_2_2,MrOrange,SB,Js 9d,10000,9950,-50
77,77_2_2,Hattori,BB,9s 7d,10000,10050,50
77,77_2_2,MrBlue,UTG,6d 2d,10000,10000,0
77,77_2_2,Pluribus,MP,9c Kh,10000,10000,0
77,77_2_2,Budd,CO,Jd 5d,10000,10000,0
77,77_2_2,ORen,BTN,8c 6s,10000,10000,0
77,77_3_3,Hattori,SB,2c 8s,10000,9950,-50
77,77_3_3,MrBlue,BB,3h Js,10000,9900,-100
77,77_3_3,Pluribus,UTG,6s Jd,10000,10000,0
77,77_3_3,Budd,MP,9h 9c,10000,10150,150
77,77_3_3,ORen,CO,Kc 7s,10000,10000,0
77,77_3_3,MrOrange,BTN,Qc 3d,10000,10000,0
77,77_4_4,MrBlue,SB,Kh 2d,10000,9950,-50
77,77_4_4,Pluribus,BB,3c 4c,10000,9790,-210
77,77_4_4,Budd,UTG,4s 5s,10000,10000,0
77,77_4_4,ORen,MP,7d 3h,10000,10000,0
77,77_4_4,MrOrange,CO,As Kd,10000,10260,260
77,77_4_4,Hattori,BTN,3d Qd,10000,10000,0
77,77_5_5,Pluribus,SB,Qc 3s,10000,9950,-50
77,77_5_5,Budd,BB,6h 5h,10000,8000,-2000
77,77_5_5,ORen,UTG,Kc 5c,10000,10000,0
77,77_5_5,MrOrange,MP,Kd 8s,10000,10000,0
77,77_5_5,Hattori,CO,Ts Ah,10000,12050,2050
77,77_5_5,MrBlue,BTN,Ks Jd,10000,10000,0
77,77_6_6,Budd,SB,2h 9h,10000,9950,-50
77,77_6_6,ORen,BB,8d 4c,10000,9900,-100
77,77_6_6,MrOrange,UTG,Td Qd,10000,10150,150
77,77_6_6,Hattori,MP,2c 9s,10000,10000,0
77,77_6_6,MrBlue,CO,6d 8h,10000,10000,0
77,77_6_6,Pluribus,BTN,Jh Ts,10000,10000,0
77,77_7_7,ORen,SB,6d 6c,10000,10300,300
77,77_7_7,MrOrange,BB,5d Kc,10000,9700,-300
77,77_7_7,Hattori,UTG,4c 3s,10000,10000,0
77,77_7_7,MrBlue,MP,7s Tc,10000,10000,0
77,77_7_7,Pluribus,CO,4h 8c,10000,10000,0
77,77_7_7,Budd,BTN,Qh 6s,10000,10000,0
77,77_8_8,MrOrange,SB,8h 4d,10000,9950,-50
77,77_8_8,Hattori,BB,6s 5s,10000,9900,-100
77,77_8_8,MrBlue,UTG,9d Qd,10000,9775,-225
77,77_8_8,Pluribus,MP,Ah Kd,10000,10375,375
77,77_8_8,Budd,CO,4s 8c,10000,10000,0
77,77_8_8,ORen,BTN,3d 7d,10000,10000,0
77,77_9_9,Hattori,SB,6s 3c,10000,9950,-50
77,77_9_9,MrBlue,BB,Ad 6c,10000,10050,50
77,77_9_9,Pluribus,UTG,8d 7s,10000,10000,0
77,77_9_9,Budd,MP,Ac 5h,10000,10000,0
77,77_9_9,ORen,CO,5d 2d,10000,10000,0
77,77_9_9,MrOrange,BTN,As 7d,10000,10000,0
77,77_10_10,MrBlue,SB,Ks Th,10000,10325,325
77,77_10_10,Pluribus,BB,3h 7c,10000,9900,-100
77,77_10_10,Budd,UTG,4d 8c,10000,10000,0
77,77_10_10,ORen,MP,7h 5d,10000,10000,0
77,77_10_10,MrOrange,CO,5s 5h,10000,9775,-225
77,77_10_10,Hattori,BTN,2h Tc,10000,10000,0
77,77_11_11,Pluribus,SB,8d 6h,10000,9950,-50
77,77_11_11,Budd,BB,4h 5h,10000,10050,50
77,77_11_11,ORen,UTG,7h Ks,10000,10000,0
77,77_11_11,MrOrange,MP,2c Th,10000,10000,0
77,77_11_11,Hattori,CO,6d As,10000,10000,0
77,77_11_11,MrBlue,BTN,5d Qs,10000,10000,0
77,77_12_12,Budd,SB,2s 4d,10000,9950,-50
77,77_12_12,ORen,BB,9s 3c,10000,9900,-100
77,77_12_12,MrOrange,UTG,8s 9d,10000,10000,0
77,77_12_12,Hattori,MP,5s 6d,10000,10000,0
77,77_12_12,MrBlue,CO,4c 2c,10000,10150,150
77,77_12_12,Pluribus,BTN,5d 6s,10000,10000,0
77,77_13_13,ORen,SB,Tc Kd,10000,9950,-50
77,77_13_13,MrOrange,BB,7h 5c,10000,9900,-100
77,77_13_13,Hattori,UTG,Jd 4h,10000,10000,0
77,77_13_13,MrBlue,MP,8s 5h,10000,10000,0
77,77_13_13,Pluribus,CO,Ks 9s,10000,10150,150
77,77_13_13,Budd,BTN,Jc 9c,10000,10000,0
77,77_14_14,MrOrange,SB,2h 9d,10000,9950,-50
77,77_14_14,Hattori,BB,Th 5s,10000,9900,-100
77,77_14_14,MrBlue,UTG,4h 7h,10000,10000,0
77,77_14_14,Pluribus,MP,6h 2c,10000,10000,0
77,77_14_14,Budd,CO,Qc As,10000,10150,150
77,77_14_14,ORen,BTN,4d Kc,10000,10000,0
77,77_15_15,Hattori,SB,Jh Jd,10000,20775,10775
77,77_15_15,MrBlue,BB,8d 6h,10000,9900,-100
77,77_15_15,Pluribus,UTG,Ts 2h,10000,10000,0
77,77_15_15,Budd,MP,Ah Kc,10000,0,-10000
77,77_15_15,ORen,CO,Ac Qc,10000,9325,-675
77,77_15_15,MrOrange,BTN,5d 7s,10000,10000,0
77,77_16_16,MrBlue,SB,5d Ac,10000,9950,-50
77,77_16_16,Pluribus,BB,7s 7h,10000,10875,875
77,77_16_16,Budd,UTG,Ks Ah,10000,9175,-825
77,77_16_16,ORen,MP,5h 9s,10000,10000,0
77,77_16_16,MrOrange,CO,8h 2d,10000,10000,0
77,77_16_16,Hattori,BTN,4h Qs,10000,10000,0
77,77_17_17,Pluribus,SB,9s 9h,10000,9600,-400
77,77_17_17,Budd,BB,3h 4h,10000,10400,400
77,77_17_17,ORen,UTG,8d Qs,10000,10000,0
77,77_17_17,MrOrange,MP,4d 6d,10000,10000,0
77,77_17_17,Hattori,CO,6h Td,10000,10000,0
77,77_17_17,MrBlue,BTN,7d Th,10000,10000,0
77,77_18_18,Budd,SB,Kc 3s,10000,9950,-50
77,77_18_18,ORen,BB,6s 5s,10000,10300,300
77,77_18_18,MrOrange,UTG,2s Qd,10000,10000,0
77,77_18_18,Hattori,MP,4h 9s,10000,10000,0
77,77_18_18,MrBlue,CO,Qc 5h,10000,10000,0
77,77_18_18,Pluribus,BTN,6c Tc,10000,9750,-250
77,77_19_19,ORen,SB,Kh Jh,10000,9700,-300
77,77_19_19,MrOrange,BB,3s Kd,10000,10300,300
77,77_19_19,Hattori,UTG,Ts 4d,10000,10000,0
77,77_19_19,MrBlue,MP,4s 8d,10000,10000,0
77,77_19_19,Pluribus,CO,6s 3d,10000,10000,0
77,77_19_19,Budd,BTN,8h Jd,10000,10000,0
77,77_20_20,MrOrange,SB,Qs Ks,10000,20100,10100
77,77_20_20,Hattori,BB,6c 3s,10000,9900,-100
77,77_20_20,MrBlue,UTG,3c 7h,10000,10000,0
77,77_20_20,Pluribus,MP,Td Jh,10000,10000,0
77,77_20_20,Budd,CO,8h 9d,10000,10000,0
77,77_20_20,ORen,BTN,Kd 8d,10000,0,-10000
77,77_21_21,Hattori,SB,Ks Th,10000,9950,-50
77,77_21_21,MrBlue,BB,Qd Js,10000,9900,-100
77,77_21_21,Pluribus,UTG,2c 4s,10000,10000,0
77,77_21_21,Budd,MP,2d As,10000,9900,-100
77,77_21_21,ORen,CO,Qh Kh,10000,10250,250
77,77_21_21,MrOrange,BTN,9d Qc,10000,10000,0
77,77_22_22,MrBlue,SB,Jc 6c,10000,9250,-750
77,77_22_22,Pluribus,BB,2h Jh,10000,10750,750
77,77_22_22,Budd,UTG,Tc 7c,10000,10000,0
77,77_22_22,ORen,MP,3d 5c,10000,10000,0
77,77_22_22,MrOrange,CO,7d 2s,10000,10000,0
77,77_22_22,Hattori,BTN,4h 3c,10000,10000,0
77,77_23_23,Pluribus,SB,4s 3c,10000,9950,-50
77,77_23_23,Budd,BB,6c 3d,10000,9900,-100
77,77_23_23,ORen,UTG,Jh Js,10000,10150,150
77,77_23_23,MrOrange,MP,7c Qs,10000,10000,0
77,77_23_23,Hattori,CO,8c 2d,10000,10000,0
77,77_23_23,MrBlue,BTN,2h 9h,10000,10000,0
77,77_24_24,Budd,SB,5d As,10000,10300,300
77,77_24_24,ORen,BB,2c 2s,10000,9700,-300
77,77_24_24,MrOrange,UTG,2d 3s,10000,10000,0
77,77_24_24,Hattori,MP,Ts Qd,10000,10000,0
77,77_24_24,MrBlue,CO,6d Qc,10000,10000,0
77,77_24_24,Pluribus,BTN,Qh 7s,10000,10000,0
77,77_25_25,ORen,SB,Qd Ah,10000,11200,1200
77,77_25_25,MrOrange,BB,Jd Td,10000,9900,-100
77,77_25_25,Hattori,UTG,4s 9s,10000,10000,0
77,77_25_25,MrBlue,MP,Qh 8c,10000,10000,0
77,77_25_25,Pluribus,CO,6c 5h,10000,10000,0
77,77_25_25,Budd,BTN,3s 3d,10000,8900,-1100
77,77_26_26,MrOrange,SB,Jh 9s,10000,9950,-50
77,77_26_26,Hattori,BB,9d 3c,10000,9900,-100
77,77_26_26,MrBlue,UTG,8d 6h,10000,10000,0
77,77_26_26,Pluribus,MP,Qd Th,10000,10000,0
77,77_26_26,Budd,CO,5h 5c,10000,10150,150
77,77_26_26,ORen,BTN,4c 8c,10000,10000,0
77,77_27_27,Hattori,SB,Jc 2d,10000,9950,-50
77,77_27_27,MrBlue,BB,6s Ts,10000,9760,-240
77,77_27_27,Pluribus,UTG,3c 2c,10000,10000,0
77,77_27_27,Budd,MP,5d Qs,10000,10000,0
77,77_27_27,ORen,CO,8h Ac,10000,10000,0
77,77_27_27,MrOrange,BTN,Qd Kd,10000,10290,290
77,77_28_28,MrBlue,SB,Jc 5h,10000,9950,-50
77,77_28_28,Pluribus,BB,5d 8s,10000,9900,-100
77,77_28_28,Budd,UTG,As 4d,10000,10000,0
77,77_28_28,ORen,MP,2c Tc,10000,10150,150
77,77_28_28,MrOrange,CO,2s Th,10000,10000,0
77,77_28_28,Hattori,BTN,4c Ts,10000,10000,0
77,77_29_29,Pluribus,SB,9s 4h,10000,9950,-50
77,77_29_29,Budd,BB,Qh Jc,10000,10050,50
77,77_29_29,ORen,UTG,3s 8s,10000,10000,0
77,77_29_29,MrOrange,MP,5c 2d,10000,10000,0
77,77_29_29,Hattori,CO,9c Jd,10000,10000,0
77,77_29_29,MrBlue,BTN,7c Qs,10000,10000,0
77,77_30_30,Budd,SB,Qc Tc,10000,10100,100
77,77_30_30,ORen,BB,3c Qh,10000,9900,-100
77,77_30_30,MrOrange,UTG,8c Th,10000,10000,0
77,77_30_30,Hattori,MP,9c 8h,10000,10000,0
77,77_30_30,MrBlue,CO,3d 6s,10000,10000,0
77,77_30_30,Pluribus,BTN,4c Kh,10000,10000,0
77,77_31_31,ORen,SB,Jc 9s,10000,9950,-50
77,77_31_31,MrOrange,BB,5s 5c,10000,9750,-250
77,77_31_31,Hattori,UTG,3s Ad,10000,10000,0
77,77_31_31,MrBlue,MP,3c 2c,10000,10000,0
77,77_31_31,Pluribus,CO,Tc 4s,10000,10000,0
77,77_31_31,Budd,BTN,Ac 8d,10000,10300,300
77,77_32_32,MrOrange,SB,Ts Ah,10000,8350,-1650
77,77_32_32,Hattori,BB,Jh Qd,10000,9775,-225
77,77_32_32,MrBlue,UTG,Ks 2h,10000,10000,0
77,77_32_32,Pluribus,MP,Js Td,10000,10000,0
77,77_32_32,Budd,CO,As Ac,10000,11875,1875
77,77_32_32,ORen,BTN,5c Kd,10000,10000,0
